ID,PDF_File,Category,Page,Product_Title,Price_Formatted,Raw_Price,Line_Text
FURN-00712,TABLE & STAND PRICELIST-AUG26.pdf,tables,21,14,₹0,0,14000/-
FURN-00713,TABLE & STAND PRICELIST-AUG26.pdf,tables,21,Sd,₹83,83,SD  083
FURN-00714,TABLE & STAND PRICELIST-AUG26.pdf,tables,21,55,₹0,0,55000/-
FURN-00715,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,1200 X 600 X 1,₹50,50,1200 X 600 X 1050 h
FURN-00716,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,14,₹500,500,14500/-
FURN-00717,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,600 X 600 X 1,₹20,20,600 X 600 X 1020 h
FURN-00718,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,600X600X1,₹50,50,600X600X1050 h
FURN-00719,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,17,₹0,0,17000/-
FURN-00720,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,12,₹0,0,12000/-
FURN-00721,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,1500 X 600 X 1,₹50,50,1500 X 600 X 1050 h
FURN-00722,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,26,₹0,0,26000/-
FURN-00723,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,12,₹0,0,12000/- | 13500/-
FURN-00724,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,12,₹500,500,12500/-
FURN-00725,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,800 X 800 X,₹750,750,800 X 800 X 750 h
FURN-00726,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,13,₹0,0,13000/-
FURN-00727,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,Z 207 / Z,₹208,208,Z 207 / Z 208
FURN-00728,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,1200 X 800 X,₹750,750,1200 X 800 X 750 | 800 X 800 X 750
FURN-00729,TABLE & STAND PRICELIST-AUG26.pdf,tables,22,15,₹0,0,15000/- | 12500/-
FURN-00730,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,380 /500 X,₹725,725,380 /500 X 725 h
FURN-00731,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,400/ 500/ 580/ 720 X,₹725,725,400/ 500/ 580/ 720 X 725 h
FURN-00732,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,X 1,₹20,20,500 Ø X 1020 h
FURN-00733,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,T-2,₹16,16,T-2016
FURN-00734,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,520 X 520 X,₹725,725,520 X 520 X 725 h
FURN-00735,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,700 X 700 X,₹725,725,700 X 700 X 725 h
FURN-00736,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,Bl-,₹56,56,BL-056-5
FURN-00737,TABLE & STAND PRICELIST-AUG26.pdf,tables,23,10,₹500,500,10500/-
FURN-00738,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,680 X 680 X,₹725,725,680 X 680 X 725 h
FURN-00739,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,Jd,₹413,413,JD 413 (F)
FURN-00740,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,680 X 680 X,₹725,725,680 X 680 X 725 h
FURN-00741,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,750 X 750 X,₹725,725,750 X 750 X 725 h
FURN-00742,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,11,₹0,0,11000/-
FURN-00743,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,15,₹0,0,15000/-
FURN-00744,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,450X450X,₹725,725,450X450X725h
FURN-00745,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,400 X 700 X,₹725,725,400 X 700 X 725 h
FURN-00746,TABLE & STAND PRICELIST-AUG26.pdf,tables,24,Top Size 700 X,₹400,400,Top Size 700 X 400
FURN-00747,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,Jd,₹104,104,JD 104  (F)
FURN-00748,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,14,₹0,0,14000/-
FURN-00749,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,400X700X,₹725,725,400X700X725h | 450X900X725h
FURN-00750,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,12,₹0,0,8400/- | 12000/-
FURN-00751,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,1200 X 700 X,₹720,720,1200 X 700 X 720 h
FURN-00752,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,13,₹0,0,13000/-
FURN-00753,TABLE & STAND PRICELIST-AUG26.pdf,tables,25,18,₹0,0,18000/-
FURN-00754,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,1150 X 680 X,₹725,725,1150 X 680 X 725H | 680 X 680 X 725
FURN-00755,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,17,₹0,0,17000/- | 17500/-
FURN-00756,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,13,₹500,500,13500/- | 15500/-
FURN-00757,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,Bl,₹56,56,BL 056 - 3
FURN-00758,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,2380 X 1180 X,₹725,725,2380 X 1180 X 725h
FURN-00759,TABLE & STAND PRICELIST-AUG26.pdf,tables,26,17,₹0,0,17000/-
FURN-00760,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,Bl,₹1,1,BL 001
FURN-00761,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,1180X600X,₹725,725,1180X600X725h|1780X780X725h
FURN-00762,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,12,₹0,0,12000/- | 14000/-
FURN-00763,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,Bl,₹56,56,BL 056 - 1
FURN-00764,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,1480 X 580 X,₹725,725,1480 X 580 X 725h
FURN-00765,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,11,₹500,500,11500/-
FURN-00766,TABLE & STAND PRICELIST-AUG26.pdf,tables,27,23,₹0,0,23000/-
FURN-00767,TABLE & STAND PRICELIST-AUG26.pdf,tables,28,-Chairs,Price on Request,0,-CHAIRS | MY CHAIR MY PRIDE | Price on Request
FURN-00768,WORKSTATION PRICELIST- AUG26.pdf,workstation,1,Workstation,"₹2,026",2026,"WORKSTATION |  | ₹2,026"
FURN-00769,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,19,₹450,450,: 19450/-
FURN-00770,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,- 18,₹500,500,- 18500/-
FURN-00771,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,- 34,₹0,0,- 34000/-
FURN-00772,WORKSTATION PRICELIST- AUG26.pdf,workstation,2,13,₹500,500,: 13500/-
FURN-00773,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,12,₹0,0,: 12000/-
FURN-00774,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,- 13,₹500,500,- 13500/-
FURN-00775,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,11,₹500,500,: 11500/-
FURN-00776,WORKSTATION PRICELIST- AUG26.pdf,workstation,3,- 12,₹500,500,- 12500/-
FURN-00777,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,- 14,₹500,500,- 14500/-
FURN-00778,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,- 8,₹500,500,- 8500/-
FURN-00779,WORKSTATION PRICELIST- AUG26.pdf,workstation,4,- 10,₹0,0,- 10000/-
FURN-00780,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,10,₹0,0,: 10000/- | BLACK : 9000/-
FURN-00781,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,13,₹750,750,: 13750/-
FURN-00782,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,14,₹500,500,: 14500/-
FURN-00783,WORKSTATION PRICELIST- AUG26.pdf,workstation,5,Octa,"₹10,500",10500,OCTA : 10500/-
FURN-00784,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,- 8,₹600,600,- 8600/-
FURN-00785,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,- 7,₹300,300,- 7300/-
FURN-00786,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Eco,"₹10,000",10000,: ECO : 10000/-
FURN-00787,WORKSTATION PRICELIST- AUG26.pdf,workstation,6,Eco,"₹8,700",8700,: ECO : 8700/-
FURN-00788,WORKSTATION PRICELIST- AUG26.pdf,workstation,7,Workstation,"₹7,900",7900,"WORKSTATION | Glssflled rylon mesh back with fixed lumbar support &fabric seat. | ₹7,900"
FURN-00789,WORKSTATION PRICELIST- AUG26.pdf,workstation,8,11,₹500,500,: 11500/-
FURN-00790,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 6,₹400,400,- 6400/-
FURN-00791,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 6,₹800,800,- 6800/-
FURN-00792,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 6,₹600,600,- 6600/-
FURN-00793,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 6,₹200,200,- 6200/-
FURN-00794,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 6,₹400,400,- 6400/-
FURN-00795,WORKSTATION PRICELIST- AUG26.pdf,workstation,9,- 5,₹700,700,- 5700/-
FURN-00796,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,- 7,₹800,800,- 7800/-
FURN-00797,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,(Black),"₹7,500",7500,(BLACK)  : 7500/-
FURN-00798,WORKSTATION PRICELIST- AUG26.pdf,workstation,10,Grey,"₹9,200",9200,GREY : 9200/-
FURN-00799,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Alpha Black - 6,₹500,500,ALPHA BLACK - 6500/-
FURN-00800,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Gamma,"₹15,500",15500,GAMMA : 15500/-
FURN-00801,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Delta,"₹7,100",7100,DELTA : 7100/-
FURN-00802,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Alpha Grey,"₹7,600",7600,ALPHA GREY : 7600/-
FURN-00803,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,- 6,₹800,800,- 6800/-
FURN-00804,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,- 7,₹300,300,- 7300/-
FURN-00805,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,- 5,₹700,700,- 5700/-
FURN-00806,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,- 6,₹300,300,- 6300/-
FURN-00807,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,- 7,₹200,200,- 7200/-
FURN-00808,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,- 6,₹300,300,- 6300/-
FURN-00809,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,- 6,₹900,900,- 6900/-
FURN-00810,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,- 6,₹200,200,- 6200/-
FURN-00811,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,- 10,₹500,500,- 10500/-
FURN-00812,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,- 7,₹900,900,- 7900/-
FURN-00813,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,- 7,₹400,400,- 7400/-
FURN-00814,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,- 15,₹0,0,- 15000/-
FURN-00815,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,- 4,₹100,100,- 4100/-
FURN-00816,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Octa Visitor,"₹8,500",8500,OCTA VISITOR : 8500/-
FURN-00817,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Grey - 12,₹0,0,GREY - 12000/- | BLACK - 11000/-
FURN-00818,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,- Black,"₹6,900",6900,- BLACK : 6900/- | GREY : 7600/-
FURN-00819,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,- Black,"₹7,700",7700,- BLACK : 7700/- | GREY : 8400/-
FURN-00820,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,- 5,₹800,800,- 5800/-
FURN-00821,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,- 5,₹600,600,- 5600/-
FURN-00822,WORKSTATION PRICELIST- AUG26.pdf,workstation,17,Chair,Price on Request,0,CHAIR | MY CHAIR MY PRIDE | Price on Request
CAFE-001,CAFE PRICELIST- AUG26.pdf,cafe,2,Melody PP Blk Cush,"₹5,750",5750,"Melody PP Blk Cush | ₹5,750"
CAFE-002,CAFE PRICELIST- AUG26.pdf,cafe,2,Delsey (Ind),"₹6,300",6300,"Delsey (Ind) | ₹6,300"
CAFE-003,CAFE PRICELIST- AUG26.pdf,cafe,2,Melody PP Wht Cush,"₹6,300",6300,"Melody PP Wht Cush | ₹6,300"
CAFE-004,CAFE PRICELIST- AUG26.pdf,cafe,2,Toxy Metal,"₹6,600",6600,"Toxy Metal | ₹6,600"
CAFE-005,CAFE PRICELIST- AUG26.pdf,cafe,2,Toxy Woody,"₹6,600",6600,"Toxy Woody | ₹6,600"
CAFE-006,CAFE PRICELIST- AUG26.pdf,cafe,2,Toxy Gold,"₹6,600",6600,"Toxy Gold | ₹6,600"
CAFE-007,CAFE PRICELIST- AUG26.pdf,cafe,2,Lisbon Cush Woody,"₹6,050",6050,"Lisbon Cush Woody | ₹6,050"
CAFE-008,CAFE PRICELIST- AUG26.pdf,cafe,2,Lisbon PP,"₹3,900",3900,"Lisbon PP | ₹3,900"
CAFE-009,CAFE PRICELIST- AUG26.pdf,cafe,3,Bistro W/O Arms,"₹5,200",5200,"Bistro W/O Arms | ₹5,200"
CAFE-010,CAFE PRICELIST- AUG26.pdf,cafe,3,Sterling,"₹4,000",4000,"Sterling | ₹4,000"
CAFE-011,CAFE PRICELIST- AUG26.pdf,cafe,3,Bistro,"₹5,000",5000,"Bistro | ₹5,000"
CAFE-012,CAFE PRICELIST- AUG26.pdf,cafe,3,Jerry,"₹2,860",2860,"Jerry | ₹2,860"
CAFE-013,CAFE PRICELIST- AUG26.pdf,cafe,3,Cane W/O Arms,"₹4,500",4500,"Cane W/O Arms | ₹4,500"
CAFE-014,CAFE PRICELIST- AUG26.pdf,cafe,3,Cane Arms,"₹5,000",5000,"Cane Arms | ₹5,000"
CAFE-015,CAFE PRICELIST- AUG26.pdf,cafe,3,Vibe,"₹3,400",3400,"Vibe | ₹3,400"
CAFE-016,CAFE PRICELIST- AUG26.pdf,cafe,3,Swing,"₹4,200",4200,"Swing | ₹4,200"
CAFE-017,CAFE PRICELIST- AUG26.pdf,cafe,3,Stripe,"₹3,600",3600,"Stripe | ₹3,600"
CAFE-018,CAFE PRICELIST- AUG26.pdf,cafe,4,Sweden (PP),"₹3,000",3000,"Sweden (PP) | ₹3,000"
CAFE-019,CAFE PRICELIST- AUG26.pdf,cafe,4,Sweden CH.,"₹3,900",3900,"Sweden CH. | ₹3,900"
CAFE-020,CAFE PRICELIST- AUG26.pdf,cafe,4,Sweden DLX (Cush),"₹4,400",4400,"Sweden DLX (Cush) | ₹4,400"
CAFE-021,CAFE PRICELIST- AUG26.pdf,cafe,4,Zuri,"₹3,600",3600,"Zuri | ₹3,600"
CAFE-022,CAFE PRICELIST- AUG26.pdf,cafe,4,Furry,"₹2,750",2750,"Furry | ₹2,750"
CAFE-023,CAFE PRICELIST- AUG26.pdf,cafe,4,Bonny,"₹8,500",8500,"Bonny | ₹8,500"
CAFE-024,CAFE PRICELIST- AUG26.pdf,cafe,4,Fin,"₹5,000",5000,"Fin | ₹5,000"
CAFE-025,CAFE PRICELIST- AUG26.pdf,cafe,4,Bonny Gold,"₹9,200",9200,"Bonny Gold | ₹9,200"
